ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
5872657,M,Y,Y,2,531000.0,State servant,Higher education,Married,House / apartment,-15173,-7916,1,0,0,0,Managers,4.0
5872658,M,Y,Y,2,531000.0,State servant,Higher education,Married,House / apartment,-15173,-7916,1,0,0,0,Managers,4.0
5872659,M,Y,Y,2,531000.0,State servant,Higher education,Married,House / apartment,-15173,-7916,1,0,0,0,Managers,4.0
5872660,M,Y,Y,2,531000.0,State servant,Higher education,Married,House / apartment,-15173,-7916,1,0,0,0,Managers,4.0
5872661,M,Y,Y,2,531000.0,State servant,Higher education,Married,House / apartment,-15173,-7916,1,0,0,0,Managers,4.0
5025067,M,Y,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11511,-3806,1,0,0,0,Core staff,3.0
5025069,M,Y,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11511,-3806,1,0,0,0,Core staff,3.0
5872758,M,Y,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11511,-3806,1,0,0,0,Core staff,3.0
5872760,M,Y,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11511,-3806,1,0,0,0,Core staff,3.0
5872762,M,Y,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11511,-3806,1,0,0,0,Core staff,3.0
5872763,M,Y,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11511,-3806,1,0,0,0,Core staff,3.0
5872764,M,Y,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11511,-3806,1,0,0,0,Core staff,3.0
5872766,M,Y,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11511,-3806,1,0,0,0,Core staff,3.0
5872767,M,Y,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11511,-3806,1,0,0,0,Core staff,3.0
5872768,M,Y,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11511,-3806,1,0,0,0,Core staff,3.0
5872769,M,Y,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11511,-3806,1,0,0,0,Core staff,3.0
5872770,M,Y,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11511,-3806,1,0,0,0,Core staff,3.0
5872771,M,Y,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11511,-3806,1,0,0,0,Core staff,3.0
5872772,M,Y,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11511,-3806,1,0,0,0,Core staff,3.0
5872773,M,Y,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11511,-3806,1,0,0,0,Core staff,3.0
5025073,F,N,Y,0,157500.0,Pensioner,Lower secondary,Married,House / apartment,-23056,365243,1,0,0,0,,2.0
6071434,F,N,Y,0,157500.0,Pensioner,Lower secondary,Married,House / apartment,-23056,365243,1,0,0,0,,2.0
6071435,F,N,Y,0,157500.0,Pensioner,Lower secondary,Married,House / apartment,-23056,365243,1,0,0,0,,2.0
6071436,F,N,Y,0,157500.0,Pensioner,Lower secondary,Married,House / apartment,-23056,365243,1,0,0,0,,2.0
5025074,F,N,Y,0,171000.0,Working,Secondary / secondary special,Married,House / apartment,-18839,-7551,1,1,1,0,Managers,2.0
6063037,F,N,Y,0,171000.0,Working,Secondary / secondary special,Married,House / apartment,-18839,-7551,1,1,1,0,Managers,2.0
6063041,F,N,Y,0,171000.0,Working,Secondary / secondary special,Married,House / apartment,-18839,-7551,1,1,1,0,Managers,2.0
6063042,F,N,Y,0,171000.0,Working,Secondary / secondary special,Married,House / apartment,-18839,-7551,1,1,1,0,Managers,2.0
6063043,F,N,Y,0,171000.0,Working,Secondary / secondary special,Married,House / apartment,-18839,-7551,1,1,1,0,Managers,2.0
6063044,F,N,Y,0,171000.0,Working,Secondary / secondary special,Married,House / apartment,-18839,-7551,1,1,1,0,Managers,2.0
5025075,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-24878,365243,1,0,0,0,,1.0
6063276,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-24878,365243,1,0,0,0,,1.0
6063278,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-24878,365243,1,0,0,0,,1.0
6063279,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-24878,365243,1,0,0,0,,1.0
6063283,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-24878,365243,1,0,0,0,,1.0
6063284,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-24878,365243,1,0,0,0,,1.0
6063285,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-24878,365243,1,0,0,0,,1.0
6063286,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-24878,365243,1,0,0,0,,1.0
5025077,F,N,Y,1,94500.0,Working,Higher education,Single / not married,House / apartment,-10487,-3472,1,0,1,0,,2.0
6063558,F,N,Y,1,94500.0,Working,Higher education,Single / not married,House / apartment,-10487,-3472,1,0,1,0,,2.0
6063560,F,N,Y,1,94500.0,Working,Higher education,Single / not married,House / apartment,-10487,-3472,1,0,1,0,,2.0
5025078,M,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-15206,-3563,1,0,0,0,Laborers,1.0
6318173,M,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-15206,-3563,1,0,0,0,Laborers,1.0
6318174,M,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-15206,-3563,1,0,0,0,Laborers,1.0
6318175,M,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-15206,-3563,1,0,0,0,Laborers,1.0
6318177,M,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-15206,-3563,1,0,0,0,Laborers,1.0
6318179,M,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-15206,-3563,1,0,0,0,Laborers,1.0
6318180,M,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-15206,-3563,1,0,0,0,Laborers,1.0
5025080,F,Y,N,0,675000.0,Commercial associate,Higher education,Separated,House / apartment,-15733,-6486,1,1,1,0,Core staff,1.0
5872505,F,Y,N,0,675000.0,Commercial associate,Higher education,Separated,House / apartment,-15733,-6486,1,1,1,0,Core staff,1.0
5872506,F,Y,N,0,675000.0,Commercial associate,Higher education,Separated,House / apartment,-15733,-6486,1,1,1,0,Core staff,1.0
5872507,F,Y,N,0,675000.0,Commercial associate,Higher education,Separated,House / apartment,-15733,-6486,1,1,1,0,Core staff,1.0
5872508,F,Y,N,0,675000.0,Commercial associate,Higher education,Separated,House / apartment,-15733,-6486,1,1,1,0,Core staff,1.0
5872509,F,Y,N,0,675000.0,Commercial associate,Higher education,Separated,House / apartment,-15733,-6486,1,1,1,0,Core staff,1.0
5872510,F,Y,N,0,675000.0,Commercial associate,Higher education,Separated,House / apartment,-15733,-6486,1,1,1,0,Core staff,1.0
5872511,F,Y,N,0,675000.0,Commercial associate,Higher education,Separated,House / apartment,-15733,-6486,1,1,1,0,Core staff,1.0
5872512,F,Y,N,0,675000.0,Commercial associate,Higher education,Separated,House / apartment,-15733,-6486,1,1,1,0,Core staff,1.0
5872513,F,Y,N,0,675000.0,Commercial associate,Higher education,Separated,House / apartment,-15733,-6486,1,1,1,0,Core staff,1.0
5872514,F,Y,N,0,675000.0,Commercial associate,Higher education,Separated,House / apartment,-15733,-6486,1,1,1,0,Core staff,1.0
5025081,F,Y,Y,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,-15972,-5055,1,0,1,0,,2.0
5025082,F,Y,Y,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,-15972,-5055,1,0,1,0,,2.0
5859766,F,Y,Y,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,-15972,-5055,1,0,1,0,,2.0
6063304,F,Y,Y,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,-15972,-5055,1,0,1,0,,2.0
5025084,F,N,Y,0,85500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24691,365243,1,0,0,1,,2.0
6063838,F,N,Y,0,85500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24691,365243,1,0,0,1,,2.0
6063839,F,N,Y,0,85500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24691,365243,1,0,0,1,,2.0
6063840,F,N,Y,0,85500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24691,365243,1,0,0,1,,2.0
6063841,F,N,Y,0,85500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24691,365243,1,0,0,1,,2.0
6063842,F,N,Y,0,85500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24691,365243,1,0,0,1,,2.0
6063843,F,N,Y,0,85500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24691,365243,1,0,0,1,,2.0
6063844,F,N,Y,0,85500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24691,365243,1,0,0,1,,2.0
6063845,F,N,Y,0,85500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24691,365243,1,0,0,1,,2.0
6063846,F,N,Y,0,85500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24691,365243,1,0,0,1,,2.0
6063847,F,N,Y,0,85500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24691,365243,1,0,0,1,,2.0
6063848,F,N,Y,0,85500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24691,365243,1,0,0,1,,2.0
6063849,F,N,Y,0,85500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24691,365243,1,0,0,1,,2.0
6063850,F,N,Y,0,85500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24691,365243,1,0,0,1,,2.0
6063851,F,N,Y,0,85500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24691,365243,1,0,0,1,,2.0
6063852,F,N,Y,0,85500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24691,365243,1,0,0,1,,2.0
6063853,F,N,Y,0,85500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24691,365243,1,0,0,1,,2.0
6063854,F,N,Y,0,85500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24691,365243,1,0,0,1,,2.0
6063855,F,N,Y,0,85500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24691,365243,1,0,0,1,,2.0
6063856,F,N,Y,0,85500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24691,365243,1,0,0,1,,2.0
5025086,F,N,Y,2,360000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12521,-3837,1,0,0,0,,4.0
5872518,F,N,Y,2,360000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12521,-3837,1,0,0,0,,4.0
5872519,F,N,Y,2,360000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12521,-3837,1,0,0,0,,4.0
5872520,F,N,Y,2,360000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12521,-3837,1,0,0,0,,4.0
5872521,F,N,Y,2,360000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12521,-3837,1,0,0,0,,4.0
5872523,F,N,Y,2,360000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12521,-3837,1,0,0,0,,4.0
5872524,F,N,Y,2,360000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12521,-3837,1,0,0,0,,4.0
5872525,F,N,Y,2,360000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12521,-3837,1,0,0,0,,4.0
5025087,F,N,Y,0,94500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-9711,-1403,1,0,0,0,Sales staff,2.0
6063049,F,N,Y,0,94500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-9711,-1403,1,0,0,0,Sales staff,2.0
5025088,M,N,N,0,135000.0,Student,Higher education,Single / not married,With parents,-9115,-581,1,0,0,1,,1.0
6063169,M,N,N,0,135000.0,Student,Higher education,Single / not married,With parents,-9115,-581,1,0,0,1,,1.0
6063170,M,N,N,0,135000.0,Student,Higher education,Single / not married,With parents,-9115,-581,1,0,0,1,,1.0
5025089,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22034,365243,1,0,0,0,,2.0
5859767,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22034,365243,1,0,0,0,,2.0
6063306,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22034,365243,1,0,0,0,,2.0
6063307,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22034,365243,1,0,0,0,,2.0
6063308,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22034,365243,1,0,0,0,,2.0
6063309,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22034,365243,1,0,0,0,,2.0
6063310,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22034,365243,1,0,0,0,,2.0
6063311,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22034,365243,1,0,0,0,,2.0
5025091,F,N,Y,0,63000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-23403,365243,1,0,0,0,,1.0
6063677,F,N,Y,0,63000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-23403,365243,1,0,0,0,,1.0
6063678,F,N,Y,0,63000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-23403,365243,1,0,0,0,,1.0
6063679,F,N,Y,0,63000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-23403,365243,1,0,0,0,,1.0
6063680,F,N,Y,0,63000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-23403,365243,1,0,0,0,,1.0
6063681,F,N,Y,0,63000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-23403,365243,1,0,0,0,,1.0
5025092,M,Y,N,3,90000.0,Working,Lower secondary,Separated,With parents,-13608,-1461,1,1,0,0,Drivers,4.0
6318050,M,Y,N,3,90000.0,Working,Lower secondary,Separated,With parents,-13608,-1461,1,1,0,0,Drivers,4.0
6318056,M,Y,N,3,90000.0,Working,Lower secondary,Separated,With parents,-13608,-1461,1,1,0,0,Drivers,4.0
6318057,M,Y,N,3,90000.0,Working,Lower secondary,Separated,With parents,-13608,-1461,1,1,0,0,Drivers,4.0
5025093,F,N,Y,0,162000.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-22459,365243,1,0,1,0,,2.0
5025094,F,N,Y,0,162000.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-22459,365243,1,0,1,0,,2.0
5872528,F,N,Y,0,162000.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-22459,365243,1,0,1,0,,2.0
5872529,F,N,Y,0,162000.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-22459,365243,1,0,1,0,,2.0
5872532,F,N,Y,0,162000.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-22459,365243,1,0,1,0,,2.0
5872533,F,N,Y,0,162000.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-22459,365243,1,0,1,0,,2.0
5872534,F,N,Y,0,162000.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-22459,365243,1,0,1,0,,2.0
5025095,M,N,Y,0,315000.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,-9812,-338,1,0,0,0,Sales staff,1.0
6063570,M,N,Y,0,315000.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,-9812,-338,1,0,0,0,Sales staff,1.0
6063571,M,N,Y,0,315000.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,-9812,-338,1,0,0,0,Sales staff,1.0
6063572,M,N,Y,0,315000.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,-9812,-338,1,0,0,0,Sales staff,1.0
6063573,M,N,Y,0,315000.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,-9812,-338,1,0,0,0,Sales staff,1.0
5025097,F,N,Y,0,315000.0,Working,Secondary / secondary special,Separated,House / apartment,-13375,-793,1,0,0,0,Cooking staff,1.0
6063686,F,N,Y,0,315000.0,Working,Secondary / secondary special,Separated,House / apartment,-13375,-793,1,0,0,0,Cooking staff,1.0
6063687,F,N,Y,0,315000.0,Working,Secondary / secondary special,Separated,House / apartment,-13375,-793,1,0,0,0,Cooking staff,1.0
6063688,F,N,Y,0,315000.0,Working,Secondary / secondary special,Separated,House / apartment,-13375,-793,1,0,0,0,Cooking staff,1.0
6063690,F,N,Y,0,315000.0,Working,Secondary / secondary special,Separated,House / apartment,-13375,-793,1,0,0,0,Cooking staff,1.0
5025098,M,N,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15233,-246,1,0,0,0,Laborers,1.0
5025100,F,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16596,-427,1,0,0,0,Sales staff,2.0
6318278,F,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16596,-427,1,0,0,0,Sales staff,2.0
6318279,F,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16596,-427,1,0,0,0,Sales staff,2.0
6318281,F,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16596,-427,1,0,0,0,Sales staff,2.0
6318282,F,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16596,-427,1,0,0,0,Sales staff,2.0
6318283,F,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16596,-427,1,0,0,0,Sales staff,2.0
5025101,F,N,Y,0,126000.0,Working,Higher education,Married,House / apartment,-11374,-761,1,0,0,0,High skill tech staff,2.0
6318354,F,N,Y,0,126000.0,Working,Higher education,Married,House / apartment,-11374,-761,1,0,0,0,High skill tech staff,2.0
6318355,F,N,Y,0,126000.0,Working,Higher education,Married,House / apartment,-11374,-761,1,0,0,0,High skill tech staff,2.0
5025102,F,N,Y,0,130500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-14697,-1767,1,0,0,0,Sales staff,2.0
5871839,F,N,Y,0,130500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-14697,-1767,1,0,0,0,Sales staff,2.0
5871840,F,N,Y,0,130500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-14697,-1767,1,0,0,0,Sales staff,2.0
5025103,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22867,365243,1,0,0,0,,2.0
5872690,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22867,365243,1,0,0,0,,2.0
5872691,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22867,365243,1,0,0,0,,2.0
5025104,M,Y,Y,2,270000.0,Commercial associate,Incomplete higher,Married,House / apartment,-15934,-3684,1,1,0,0,Managers,4.0
5025106,M,Y,Y,2,270000.0,Commercial associate,Incomplete higher,Married,House / apartment,-15934,-3684,1,1,0,0,Managers,4.0
5025107,F,N,Y,1,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11722,-3653,1,0,0,0,Medicine staff,2.0
