Car Ownership,Property Ownership,Number of Children,Annual Income,Income Category,Education Level,Marital Status,Housing Type,Age (Days),Employment Duration (Days),Work Phone,Phone,Email,Occupation,Family Size,Approved,Prediction,Actual,Explanation,Reason
0,1,0,405000.0,0,1,1,1,32,2182.0,0.0,0.0,0.0,10,2.0,0,Denied,Denied,"This application was denied due to -1.62, Income Category, Email, Housing Type, -0.82, Work Phone, Car Ownership, -0.27, Phone, Education Level, Age (Days), Family Size.","This application was denied due to -1.62, Income Category, Email, Housing Type, -0.82, Work Phone, Car Ownership, -0.27, Phone, Education Level, Age (Days), Family Size."
0,1,0,157500.0,4,5,1,1,48,3917.0,0.0,0.0,0.0,18,2.0,0,Denied,Denied,"This application was denied due to Email, -1.62, Housing Type, Work Phone, Car Ownership, Phone, -0.15, Family Size.","This application was denied due to Email, -1.62, Housing Type, Work Phone, Car Ownership, Phone, -0.15, Family Size."
0,1,0,157500.0,4,5,1,1,48,3917.0,0.0,0.0,0.0,18,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Housing Type, Work Phone, Car Ownership, Phone, -0.15, Family Size.","This application was denied due to -1.62, Email, Housing Type, Work Phone, Car Ownership, Phone, -0.15, Family Size."
0,1,0,157500.0,4,5,1,1,48,3917.0,0.0,0.0,0.0,18,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Housing Type, Work Phone, Car Ownership, Phone, Family Size, -0.15.","This application was denied due to -1.62, Email, Housing Type, Work Phone, Car Ownership, Phone, Family Size, -0.15."
0,1,0,157500.0,4,5,1,1,48,3917.0,0.0,0.0,0.0,18,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Housing Type, Work Phone, Car Ownership, Phone, -0.15, Family Size.","This application was denied due to -1.62, Email, Housing Type, Work Phone, Car Ownership, Phone, -0.15, Family Size."
0,1,0,157500.0,4,5,1,1,48,3917.0,0.0,0.0,0.0,18,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Housing Type, Work Phone, Car Ownership, Phone, -0.15.","This application was denied due to -1.62, Email, Housing Type, Work Phone, Car Ownership, Phone, -0.15."
0,1,0,157500.0,4,5,1,1,48,3917.0,0.0,0.0,0.0,18,2.0,0,Denied,Denied,"This application was denied due to Email, -1.62, Housing Type, Work Phone, Car Ownership, Phone, -0.15, Family Size.","This application was denied due to Email, -1.62, Housing Type, Work Phone, Car Ownership, Phone, -0.15, Family Size."
0,1,0,157500.0,4,5,1,1,48,3917.0,0.0,0.0,0.0,18,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Housing Type, Work Phone, Car Ownership, Phone, -0.15, Family Size.","This application was denied due to -1.62, Email, Housing Type, Work Phone, Car Ownership, Phone, -0.15, Family Size."
0,1,0,157500.0,4,5,1,1,48,3917.0,0.0,0.0,0.0,18,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Housing Type, Work Phone, Car Ownership, Phone, -0.15, Family Size.","This application was denied due to -1.62, Email, Housing Type, Work Phone, Car Ownership, Phone, -0.15, Family Size."
0,1,0,157500.0,4,5,1,1,48,3917.0,0.0,0.0,0.0,18,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Housing Type, Work Phone, Car Ownership, Phone, -0.15.","This application was denied due to -1.62, Email, Housing Type, Work Phone, Car Ownership, Phone, -0.15."
1,1,0,180000.0,1,1,1,1,64,0.0,0.0,0.0,0.0,18,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Housing Type, Income Category, Employment Duration (Days), Work Phone, Phone, Education Level, Family Size.","This application was denied due to -1.62, Email, Housing Type, Income Category, Employment Duration (Days), Work Phone, Phone, Education Level, Family Size."
1,1,0,427500.0,1,5,1,1,56,0.0,0.0,1.0,0.0,18,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Income Category, Employment Duration (Days), Housing Type, Work Phone, Family Size, Annual Income.","This application was denied due to -1.62, Email, Income Category, Employment Duration (Days), Housing Type, Work Phone, Family Size, Annual Income."
0,1,0,225000.0,0,5,1,1,41,5591.0,0.0,0.0,0.0,18,2.0,0,Denied,Denied,"This application was denied due to -1.62, Income Category, Email, Housing Type, -0.13, Work Phone, Car Ownership, Phone, Family Size.","This application was denied due to -1.62, Income Category, Email, Housing Type, -0.13, Work Phone, Car Ownership, Phone, Family Size."
0,1,0,225000.0,0,5,1,1,41,5591.0,0.0,0.0,0.0,18,2.0,0,Denied,Denied,"This application was denied due to -1.62, Income Category, Email, -0.13, Housing Type, Work Phone, Car Ownership, Phone, -0.85.","This application was denied due to -1.62, Income Category, Email, -0.13, Housing Type, Work Phone, Car Ownership, Phone, -0.85."
0,1,0,225000.0,0,5,1,1,41,5591.0,0.0,0.0,0.0,18,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Income Category, Housing Type, -0.13, Work Phone, Car Ownership, Phone, Family Size, -0.85.","This application was denied due to -1.62, Email, Income Category, Housing Type, -0.13, Work Phone, Car Ownership, Phone, Family Size, -0.85."
0,1,0,225000.0,1,1,1,1,59,0.0,0.0,1.0,0.0,18,2.0,0,Denied,Denied,"This application was denied due to Email, -1.62, Employment Duration (Days), Income Category, Housing Type, -0.13, Work Phone, Car Ownership, Education Level, Family Size.","This application was denied due to Email, -1.62, Employment Duration (Days), Income Category, Housing Type, -0.13, Work Phone, Car Ownership, Education Level, Family Size."
0,1,0,157500.0,4,5,1,1,26,3003.0,0.0,0.0,1.0,8,2.0,0,Denied,Denied,"This application was denied due to -1.62, Housing Type, Work Phone, -0.82, Car Ownership, -0.27, Phone, Age (Days), Family Size.","This application was denied due to -1.62, Housing Type, Work Phone, -0.82, Car Ownership, -0.27, Phone, Age (Days), Family Size."
0,1,0,157500.0,4,5,1,1,26,3003.0,0.0,0.0,1.0,8,2.0,0,Denied,Denied,"This application was denied due to -1.62, Housing Type, -0.82, Work Phone, Car Ownership, -0.27, Phone, Age (Days), Family Size.","This application was denied due to -1.62, Housing Type, -0.82, Work Phone, Car Ownership, -0.27, Phone, Age (Days), Family Size."
0,1,0,157500.0,4,5,1,1,26,3003.0,0.0,0.0,1.0,8,2.0,0,Denied,Denied,"This application was denied due to -1.62, Housing Type, Work Phone, -0.82, Car Ownership, -0.27, Phone, Age (Days).","This application was denied due to -1.62, Housing Type, Work Phone, -0.82, Car Ownership, -0.27, Phone, Age (Days)."
0,1,0,157500.0,4,5,1,1,26,3003.0,0.0,0.0,1.0,8,2.0,0,Denied,Denied,"This application was denied due to -1.62, Housing Type, -0.82, Work Phone, Car Ownership, -0.27, Age (Days), Phone.","This application was denied due to -1.62, Housing Type, -0.82, Work Phone, Car Ownership, -0.27, Age (Days), Phone."
0,1,0,157500.0,4,5,1,1,26,3003.0,0.0,0.0,1.0,8,2.0,0,Denied,Denied,"This application was denied due to -1.62, Housing Type, Work Phone, -0.82, Car Ownership, -0.27, Phone, Age (Days).","This application was denied due to -1.62, Housing Type, Work Phone, -0.82, Car Ownership, -0.27, Phone, Age (Days)."
0,1,0,157500.0,4,5,1,1,26,3003.0,0.0,0.0,1.0,8,2.0,0,Denied,Denied,"This application was denied due to -1.62, Housing Type, -0.82, Work Phone, Car Ownership, -0.27, Phone, Age (Days).","This application was denied due to -1.62, Housing Type, -0.82, Work Phone, Car Ownership, -0.27, Phone, Age (Days)."
0,1,0,157500.0,4,5,1,1,26,3003.0,0.0,0.0,1.0,8,2.0,0,Denied,Denied,"This application was denied due to -1.62, Housing Type, Work Phone, -0.82, Car Ownership, -0.27, Phone, Age (Days), Family Size.","This application was denied due to -1.62, Housing Type, Work Phone, -0.82, Car Ownership, -0.27, Phone, Age (Days), Family Size."
1,1,0,360000.0,0,1,1,1,29,507.0,0.0,0.0,1.0,3,2.0,0,Denied,Denied,"This application was denied due to -1.62, Income Category, Housing Type, Work Phone, Phone, Occupation, Age (Days), Education Level, Annual Income, Family Size.","This application was denied due to -1.62, Income Category, Housing Type, Work Phone, Phone, Occupation, Age (Days), Education Level, Annual Income, Family Size."
1,1,0,360000.0,0,1,1,1,29,507.0,0.0,0.0,1.0,3,2.0,0,Denied,Denied,"This application was denied due to -1.62, Income Category, Housing Type, Work Phone, Occupation, Phone, Age (Days), Education Level, Family Size.","This application was denied due to -1.62, Income Category, Housing Type, Work Phone, Occupation, Phone, Age (Days), Education Level, Family Size."
1,1,1,180000.0,0,1,2,1,50,7205.0,0.0,0.0,0.0,3,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Income Category, Housing Type, Marital Status, -0.57, Work Phone, Occupation, Education Level, Phone, -0.15, Family Size.","This application was denied due to -1.62, Email, Income Category, Housing Type, Marital Status, -0.57, Work Phone, Occupation, Education Level, Phone, -0.15, Family Size."
1,1,1,180000.0,0,1,2,1,50,7205.0,0.0,0.0,0.0,3,2.0,0,Denied,Denied,"This application was denied due to -1.62, Housing Type, Income Category, Email, Marital Status, Work Phone, -0.57, Phone, Education Level, Occupation.","This application was denied due to -1.62, Housing Type, Income Category, Email, Marital Status, Work Phone, -0.57, Phone, Education Level, Occupation."
1,1,1,180000.0,0,1,2,1,50,7205.0,0.0,0.0,0.0,3,2.0,0,Denied,Denied,"This application was denied due to Email, -1.62, Housing Type, Income Category, Marital Status, -0.57, Work Phone, Phone, Occupation, Education Level, -0.15, Family Size.","This application was denied due to Email, -1.62, Housing Type, Income Category, Marital Status, -0.57, Work Phone, Phone, Occupation, Education Level, -0.15, Family Size."
1,1,1,180000.0,0,1,2,1,50,7205.0,0.0,0.0,0.0,3,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Income Category, Housing Type, Marital Status, -0.57, Work Phone, Phone, Education Level, Occupation, -0.15, Family Size.","This application was denied due to -1.62, Email, Income Category, Housing Type, Marital Status, -0.57, Work Phone, Phone, Education Level, Occupation, -0.15, Family Size."
1,0,1,270000.0,4,1,1,4,29,203.0,0.0,1.0,0.0,8,3.0,0,Denied,Denied,"This application was denied due to Employment Duration (Days), Email, Work Phone, -0.57, -0.82, Age (Days), Education Level, -0.20, Annual Income.","This application was denied due to Employment Duration (Days), Email, Work Phone, -0.57, -0.82, Age (Days), Education Level, -0.20, Annual Income."
1,0,1,270000.0,4,1,1,4,29,203.0,0.0,1.0,0.0,8,3.0,0,Denied,Denied,"This application was denied due to Employment Duration (Days), Email, -0.57, Work Phone, -0.82, Education Level, -0.20, Age (Days).","This application was denied due to Employment Duration (Days), Email, -0.57, Work Phone, -0.82, Education Level, -0.20, Age (Days)."
1,0,1,270000.0,4,1,1,4,29,203.0,0.0,1.0,0.0,8,3.0,0,Denied,Denied,"This application was denied due to Employment Duration (Days), Email, -0.57, Work Phone, -0.82, Education Level, Age (Days), -0.20.","This application was denied due to Employment Duration (Days), Email, -0.57, Work Phone, -0.82, Education Level, Age (Days), -0.20."
1,0,1,270000.0,4,1,1,4,29,203.0,0.0,1.0,0.0,8,3.0,0,Denied,Denied,"This application was denied due to Email, Employment Duration (Days), Work Phone, -0.57, -0.82, Education Level, Age (Days), Annual Income, -0.20.","This application was denied due to Email, Employment Duration (Days), Work Phone, -0.57, -0.82, Education Level, Age (Days), Annual Income, -0.20."
0,1,0,112500.0,4,5,3,4,37,415.0,0.0,0.0,0.0,2,1.0,0,Denied,Denied,"This application was denied due to Email, -1.62, Marital Status, Car Ownership, Work Phone, Occupation, Phone, Family Size, -0.85.","This application was denied due to Email, -1.62, Marital Status, Car Ownership, Work Phone, Occupation, Phone, Family Size, -0.85."
0,1,0,247500.0,2,1,4,1,54,6200.0,0.0,0.0,0.0,18,1.0,0,Denied,Denied,"This application was denied due to Email, -1.62, Marital Status, Housing Type, Work Phone, Car Ownership, Phone, Education Level, -0.15, Annual Income.","This application was denied due to Email, -1.62, Marital Status, Housing Type, Work Phone, Car Ownership, Phone, Education Level, -0.15, Annual Income."
0,1,0,247500.0,2,1,4,1,54,6200.0,0.0,0.0,0.0,18,1.0,0,Denied,Denied,"This application was denied due to -1.62, Housing Type, Email, Marital Status, Work Phone, Car Ownership, Phone, -0.15, Education Level, Family Size.","This application was denied due to -1.62, Housing Type, Email, Marital Status, Work Phone, Car Ownership, Phone, -0.15, Education Level, Family Size."
0,1,0,247500.0,2,1,4,1,54,6200.0,0.0,0.0,0.0,18,1.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Housing Type, Marital Status, Work Phone, Car Ownership, Education Level, Phone, Family Size.","This application was denied due to -1.62, Email, Housing Type, Marital Status, Work Phone, Car Ownership, Education Level, Phone, Family Size."
0,1,0,247500.0,2,1,4,1,54,6200.0,0.0,0.0,0.0,18,1.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Housing Type, Marital Status, Work Phone, Car Ownership, Phone, -0.15, Education Level, Family Size.","This application was denied due to -1.62, Email, Housing Type, Marital Status, Work Phone, Car Ownership, Phone, -0.15, Education Level, Family Size."
0,1,0,247500.0,2,1,4,1,54,6200.0,0.0,0.0,0.0,18,1.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Housing Type, Marital Status, Work Phone, Car Ownership, Education Level, Phone, -0.15, Family Size.","This application was denied due to -1.62, Email, Housing Type, Marital Status, Work Phone, Car Ownership, Education Level, Phone, -0.15, Family Size."
0,1,0,247500.0,2,1,4,1,54,6200.0,0.0,0.0,0.0,18,1.0,0,Denied,Denied,"This application was denied due to -1.62, Housing Type, Email, Marital Status, Work Phone, Car Ownership, Education Level, -0.15, Phone, Family Size.","This application was denied due to -1.62, Housing Type, Email, Marital Status, Work Phone, Car Ownership, Education Level, -0.15, Phone, Family Size."
0,1,0,247500.0,2,1,4,1,54,6200.0,0.0,0.0,0.0,18,1.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Housing Type, Marital Status, Work Phone, Car Ownership, Phone, Education Level, Annual Income, Family Size.","This application was denied due to -1.62, Email, Housing Type, Marital Status, Work Phone, Car Ownership, Phone, Education Level, Annual Income, Family Size."
0,1,0,247500.0,2,1,4,1,54,6200.0,0.0,0.0,0.0,18,1.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Housing Type, Marital Status, Work Phone, Car Ownership, Phone, Education Level, -0.15, Family Size.","This application was denied due to -1.62, Email, Housing Type, Marital Status, Work Phone, Car Ownership, Phone, Education Level, -0.15, Family Size."
0,1,0,135000.0,4,5,1,1,36,1603.0,0.0,0.0,1.0,18,2.0,0,Denied,Denied,"This application was denied due to -1.62, Housing Type, Work Phone, Car Ownership, Phone, -0.85.","This application was denied due to -1.62, Housing Type, Work Phone, Car Ownership, Phone, -0.85."
0,1,0,135000.0,4,5,1,1,36,1603.0,0.0,0.0,1.0,18,2.0,0,Denied,Denied,"This application was denied due to -1.62, Housing Type, Work Phone, Car Ownership, Phone, Family Size, -0.85.","This application was denied due to -1.62, Housing Type, Work Phone, Car Ownership, Phone, Family Size, -0.85."
0,1,0,135000.0,4,5,1,1,36,1603.0,0.0,0.0,1.0,18,2.0,0,Denied,Denied,"This application was denied due to -1.62, Housing Type, Work Phone, Car Ownership, Phone, -0.85, Family Size.","This application was denied due to -1.62, Housing Type, Work Phone, Car Ownership, Phone, -0.85, Family Size."
0,1,0,139500.0,4,1,1,5,25,446.0,0.0,0.0,1.0,18,2.0,0,Denied,Denied,"This application was denied due to -1.62, Work Phone, Car Ownership, Phone, Education Level, Age (Days), Family Size.","This application was denied due to -1.62, Work Phone, Car Ownership, Phone, Education Level, Age (Days), Family Size."
0,1,0,139500.0,4,1,1,5,25,446.0,0.0,0.0,1.0,18,2.0,0,Denied,Denied,"This application was denied due to -1.62, Work Phone, Car Ownership, Phone, Age (Days), Education Level, Family Size.","This application was denied due to -1.62, Work Phone, Car Ownership, Phone, Age (Days), Education Level, Family Size."
